date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:46:32	2501/2501	---MCZ	400	error ('Bad%20Request')	text/html	date:Sun,%2022%20Feb%202026%2020:46:32%20GMT	https://oangosa2012.wixsite.com/gosa/decodeURIComponent(e	./gosa_clon/oangosa2012.wixsite.com/gosa/decodeURIComponent(e.3a.delayed	(from https://oangosa2012.wixsite.com/gosa/en)
15:46:33	16614/16614	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Feb%202026%2020:46:33%20GMT	https://static.wixstatic.com/media/addb59_f11bf82202fb41088f8ddf86c8ed0365~mv2.jpg/v1/fill/w_344,h_159,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Screenshot_20220128-124224_WhatsApp_edited.jpg	./gosa_clon/static.wixstatic.com/media/addb59_f11bf82202fb41088f8ddf86c8ed0365_mv2.jpg/v1/fill/w_344,h_159,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Screenshot_20220128-124224_WhatsApp_edited.jpg	(from https://oangosa2012.wixsite.com/gosa/integrantes)
15:46:34	13339/13339	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Feb%202026%2020:46:34%20GMT	https://static.wixstatic.com/media/addb59_c7328125fd6c40a9bd3eb024f206e964~mv2.jpeg/v1/fill/w_216,h_217,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/prof_santiago.jpeg	./gosa_clon/static.wixstatic.com/media/addb59_c7328125fd6c40a9bd3eb024f206e964_mv2.jpeg/v1/fill/w_216,h_217,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/prof_santiago.jpg	(from https://oangosa2012.wixsite.com/gosa/integrantes)
15:46:35	2694/2694	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Feb%202026%2020:46:35%20GMT	https://static.wixstatic.com/media/addb59_fcc0c00f78d5465cb42d34b336bb077d~mv2.png/v1/fill/w_42,h_42,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/addb59_fcc0c00f78d5465cb42d34b336bb077d~mv2.png	./gosa_clon/static.wixstatic.com/media/addb59_fcc0c00f78d5465cb42d34b336bb077d_mv2.png/v1/fill/w_42,h_42,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/addb59_fcc0c00f78d5465cb42d34b336bb077d_mv2.png	(from https://oangosa2012.wixsite.com/gosa/integrantes)
15:46:36	9725/9725	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Feb%202026%2020:46:36%20GMT	https://static.wixstatic.com/media/addb59_afd6749413c04b74b313c0d87308f2d2~mv2.jpeg/v1/fill/w_216,h_217,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/prof_benjamin.jpeg	./gosa_clon/static.wixstatic.com/media/addb59_afd6749413c04b74b313c0d87308f2d2_mv2.jpeg/v1/fill/w_216,h_217,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/prof_benjamin.jpg	(from https://oangosa2012.wixsite.com/gosa/integrantes)
15:46:37	9626/9626	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Feb%202026%2020:46:37%20GMT	https://static.wixstatic.com/media/addb59_a38f64f021cb434583bd36a85ab22707~mv2.jpeg/v1/fill/w_209,h_210,al_c,lg_1,q_80,enc_avif,quality_auto/Juan-Carlos-Martinez-Oliveros-e1520279239341.jpeg	./gosa_clon/static.wixstatic.com/media/addb59_a38f64f021cb434583bd36a85ab22707_mv2.jpeg/v1/fill/w_209,h_210,al_c,lg_1,q_80,enc_avif,quality_auto/Juan-Carlos-Martinez-Oliveros-e1520279239341.jpg	(from https://oangosa2012.wixsite.com/gosa/integrantes)
15:46:38	12579/12579	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Feb%202026%2020:46:38%20GMT	https://static.wixstatic.com/media/addb59_4edb9e4181b244808ae244d1edd41bb5~mv2.jpeg/v1/fill/w_216,h_217,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Dome-1-CC.jpeg	./gosa_clon/static.wixstatic.com/media/addb59_4edb9e4181b244808ae244d1edd41bb5_mv2.jpeg/v1/fill/w_216,h_217,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Dome-1-CC.jpg	(from https://oangosa2012.wixsite.com/gosa/integrantes)
15:46:39	1679/1679	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Feb%202026%2020:46:39%20GMT	https://static.wixstatic.com/media/11062b_7cf73902d06c4f3685c379a21c6c8285~mv2.png/v1/fill/w_42,h_42,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/11062b_7cf73902d06c4f3685c379a21c6c8285~mv2.png	./gosa_clon/static.wixstatic.com/media/11062b_7cf73902d06c4f3685c379a21c6c8285_mv2.png/v1/fill/w_42,h_42,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/11062b_7cf73902d06c4f3685c379a21c6c8285_mv2.png	(from https://oangosa2012.wixsite.com/gosa/integrantes)
15:46:40	15486/15486	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Feb%202026%2020:46:40%20GMT	https://static.wixstatic.com/media/addb59_bf1bb05d8668402dacc419e40d8a7f97~mv2.jpeg/v1/fill/w_210,h_217,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/WhatsApp%20Image%202022-01-28%20at%2022_59_12.jpeg	./gosa_clon/static.wixstatic.com/media/addb59_bf1bb05d8668402dacc419e40d8a7f97_mv2.jpeg/v1/fill/w_210,h_217,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/WhatsApp%20Image%202022-01-28%20at%2022_59_12.jpg	(from https://oangosa2012.wixsite.com/gosa/integrantes)
15:46:42	99680/99680	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Feb%202026%2020:46:41%20GMT	https://static.wixstatic.com/media/addb59_4319fc6cd9984ecc9b91af65a13ffc52~mv2.png/v1/fill/w_216,h_217,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/1052035761.png	./gosa_clon/static.wixstatic.com/media/addb59_4319fc6cd9984ecc9b91af65a13ffc52_mv2.png/v1/fill/w_216,h_217,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/1052035761.png	(from https://oangosa2012.wixsite.com/gosa/integrantes)
15:46:43	133686/133686	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Feb%202026%2020:46:42%20GMT	https://static.wixstatic.com/media/addb59_f92ef54d46e04287a4cbc947094008a7~mv2.png/v1/fill/w_216,h_217,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Screenshot%202022-03-10%20at%2018_11_11.png	./gosa_clon/static.wixstatic.com/media/addb59_f92ef54d46e04287a4cbc947094008a7_mv2.png/v1/fill/w_216,h_217,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Screenshot%202022-03-10%20at%2018_11_11.png	(from https://oangosa2012.wixsite.com/gosa/integrantes)
15:46:44	23977/23977	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Feb%202026%2020:46:43%20GMT	https://static.wixstatic.com/media/addb59_f7cf143ff73343c6890ea11cfc93497a~mv2.jpeg/v1/crop/x_0,y_0,w_1200,h_1240/fill/w_210,h_217,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/WhatsApp%20Image%202021-10-03%20at%2000_06_27%20(1).jpeg	./gosa_clon/static.wixstatic.com/media/addb59_f7cf143ff73343c6890ea11cfc93497a_mv2.jpeg/v1/crop/x_0,y_0,w_1200,h_1240/fill/w_210,h_217,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/WhatsApp%20Image%202021-10-03%20at%2000_06_27%20(1).jpg	(from https://oangosa2012.wixsite.com/gosa/integrantes)
15:46:44	11543/11543	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Feb%202026%2020:46:44%20GMT	https://static.wixstatic.com/media/addb59_dcb1c77567d84f0aa749487609446b94~mv2.jpeg/v1/crop/x_0,y_28,w_395,h_395/fill/w_217,h_217,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/WhatsApp%20Image%202022-03-10%20at%2006_19_25.jpeg	./gosa_clon/static.wixstatic.com/media/addb59_dcb1c77567d84f0aa749487609446b94_mv2.jpeg/v1/crop/x_0,y_28,w_395,h_395/fill/w_217,h_217,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/WhatsApp%20Image%202022-03-10%20at%2006_19_25.jpg	(from https://oangosa2012.wixsite.com/gosa/integrantes)
15:46:46	92113/92113	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Feb%202026%2020:46:45%20GMT	https://static.wixstatic.com/media/addb59_c32e111fa34341179913e7694395c163~mv2.png/v1/crop/x_0,y_10,w_367,h_369/fill/w_216,h_217,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Screenshot%202022-03-10%20at%2018_33_31.png	./gosa_clon/static.wixstatic.com/media/addb59_c32e111fa34341179913e7694395c163_mv2.png/v1/crop/x_0,y_10,w_367,h_369/fill/w_216,h_217,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Screenshot%202022-03-10%20at%2018_33_31.png	(from https://oangosa2012.wixsite.com/gosa/integrantes)
15:46:47	131837/131837	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Feb%202026%2020:46:46%20GMT	https://static.wixstatic.com/media/addb59_b441c05d52e94b6eb84146a9a4ec4513~mv2.png/v1/fill/w_210,h_217,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Screenshot%202022-03-10%20at%2021_24_07.png	./gosa_clon/static.wixstatic.com/media/addb59_b441c05d52e94b6eb84146a9a4ec4513_mv2.png/v1/fill/w_210,h_217,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Screenshot%202022-03-10%20at%2021_24_07.png	(from https://oangosa2012.wixsite.com/gosa/integrantes)
15:46:47	5585/5585	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Feb%202026%2020:46:47%20GMT	https://static.wixstatic.com/media/addb59_cff06f57aaae495e8582045a43d734a3~mv2.png/v1/fill/w_217,h_217,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/imagen_2024-06-10_200625959.png	./gosa_clon/static.wixstatic.com/media/addb59_cff06f57aaae495e8582045a43d734a3_mv2.png/v1/fill/w_217,h_217,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/imagen_2024-06-10_200625959.png	(from https://oangosa2012.wixsite.com/gosa/integrantes)
15:46:48	5398/5398	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Feb%202026%2020:46:48%20GMT	https://static.wixstatic.com/media/addb59_cff06f57aaae495e8582045a43d734a3~mv2.png/v1/fill/w_210,h_210,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/imagen_2024-06-10_200625959.png	./gosa_clon/static.wixstatic.com/media/addb59_cff06f57aaae495e8582045a43d734a3_mv2.png/v1/fill/w_210,h_210,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/imagen_2024-06-10_200625959.png	(from https://oangosa2012.wixsite.com/gosa/integrantes)
15:46:49	10222/10222	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Feb%202026%2020:46:49%20GMT	https://static.wixstatic.com/media/addb59_817f94486d5b441c95ce938917ae0db4~mv2.jpg/v1/crop/x_1,y_0,w_405,h_405/fill/w_217,h_217,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Foto4.jpg	./gosa_clon/static.wixstatic.com/media/addb59_817f94486d5b441c95ce938917ae0db4_mv2.jpg/v1/crop/x_1,y_0,w_405,h_405/fill/w_217,h_217,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Foto4.jpg	(from https://oangosa2012.wixsite.com/gosa/integrantes)
15:46:50	10940/10940	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Feb%202026%2020:46:50%20GMT	https://static.wixstatic.com/media/addb59_2988b16ac3424a3d8957968a19c2060c~mv2.jpg/v1/fill/w_216,h_217,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Imagen%20de%20WhatsApp%202024-06-12%20a%20las%2018_52_13_a9ae04bb.jpg	./gosa_clon/static.wixstatic.com/media/addb59_2988b16ac3424a3d8957968a19c2060c_mv2.jpg/v1/fill/w_216,h_217,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Imagen%20de%20WhatsApp%202024-06-12%20a%20las%2018_52_13_a9ae04bb.jpg	(from https://oangosa2012.wixsite.com/gosa/integrantes)
15:46:51	19890/19890	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Feb%202026%2020:46:51%20GMT	https://static.wixstatic.com/media/addb59_027f6a0f743f4fb785f78873381e280c~mv2.jpg/v1/fill/w_210,h_217,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/image0_edited.jpg	./gosa_clon/static.wixstatic.com/media/addb59_027f6a0f743f4fb785f78873381e280c_mv2.jpg/v1/fill/w_210,h_217,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/image0_edited.jpg	(from https://oangosa2012.wixsite.com/gosa/integrantes)
15:46:53	31667/31667	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Feb%202026%2020:46:52%20GMT	https://static.wixstatic.com/media/addb59_9100774557e440918d3daf93ad1c4e22~mv2.jpeg/v1/crop/x_0,y_95,w_540,h_542/fill/w_234,h_235,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/JuanNi%c3%b1o.jpeg	./gosa_clon/static.wixstatic.com/media/addb59_9100774557e440918d3daf93ad1c4e22_mv2.jpeg/v1/crop/x_0,y_95,w_540,h_542/fill/w_234,h_235,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/JuanNi%c3%b1o.jpg	(from https://oangosa2012.wixsite.com/gosa/integrantes)
15:46:53	10953/10953	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Feb%202026%2020:46:53%20GMT	https://static.wixstatic.com/media/addb59_e31f8597abfc417f9a66806e95c8b548~mv2.jpeg/v1/fill/w_234,h_235,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Milena.jpeg	./gosa_clon/static.wixstatic.com/media/addb59_e31f8597abfc417f9a66806e95c8b548_mv2.jpeg/v1/fill/w_234,h_235,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Milena.jpg	(from https://oangosa2012.wixsite.com/gosa/integrantes)
15:46:54	5559/5559	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Feb%202026%2020:46:54%20GMT	https://static.wixstatic.com/media/addb59_cff06f57aaae495e8582045a43d734a3~mv2.png/v1/crop/x_10,y_0,w_619,h_640/fill/w_210,h_217,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/imagen_2024-06-10_200625959.png	./gosa_clon/static.wixstatic.com/media/addb59_cff06f57aaae495e8582045a43d734a3_mv2.png/v1/crop/x_10,y_0,w_619,h_640/fill/w_210,h_217,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/imagen_2024-06-10_200625959.png	(from https://oangosa2012.wixsite.com/gosa/integrantes)
15:46:55	5580/5580	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Feb%202026%2020:46:55%20GMT	https://static.wixstatic.com/media/addb59_cff06f57aaae495e8582045a43d734a3~mv2.png/v1/fill/w_210,h_217,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/imagen_2024-06-10_200625959.png	./gosa_clon/static.wixstatic.com/media/addb59_cff06f57aaae495e8582045a43d734a3_mv2.png/v1/fill/w_210,h_217,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/imagen_2024-06-10_200625959.png	(from https://oangosa2012.wixsite.com/gosa/integrantes)
15:46:56	6064/6064	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Feb%202026%2020:46:56%20GMT	https://static.wixstatic.com/media/addb59_cff06f57aaae495e8582045a43d734a3~mv2.png/v1/fill/w_234,h_235,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/imagen_2024-06-10_200625959.png	./gosa_clon/static.wixstatic.com/media/addb59_cff06f57aaae495e8582045a43d734a3_mv2.png/v1/fill/w_234,h_235,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/imagen_2024-06-10_200625959.png	(from https://oangosa2012.wixsite.com/gosa/integrantes)
15:46:57	15232/15232	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Feb%202026%2020:46:57%20GMT	https://static.wixstatic.com/media/addb59_97269c1acd5c496780d201cd6f9645f0~mv2.jpg/v1/fill/w_216,h_217,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/FotoGabrielaM_edited.jpg	./gosa_clon/static.wixstatic.com/media/addb59_97269c1acd5c496780d201cd6f9645f0_mv2.jpg/v1/fill/w_216,h_217,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/FotoGabrielaM_edited.jpg	(from https://oangosa2012.wixsite.com/gosa/integrantes)
15:46:59	97822/97822	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Feb%202026%2020:46:58%20GMT	https://static.wixstatic.com/media/addb59_576134201ba24150892e2474b015781b~mv2.png/v1/crop/x_164,y_65,w_398,h_411/fill/w_210,h_217,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Screen%20Shot%202022-03-12%20at%2012_21_40%20PM.png	./gosa_clon/static.wixstatic.com/media/addb59_576134201ba24150892e2474b015781b_mv2.png/v1/crop/x_164,y_65,w_398,h_411/fill/w_210,h_217,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Screen%20Shot%202022-03-12%20at%2012_21_40%20PM.png	(from https://oangosa2012.wixsite.com/gosa/integrantes)
15:46:59	20857/20857	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Feb%202026%2020:46:59%20GMT	https://static.wixstatic.com/media/addb59_3a3ce917c8b94b6ba1f0ab36c89662c1~mv2.jpeg/v1/crop/x_124,y_0,w_816,h_821/fill/w_223,h_223,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/WhatsApp%20Image%202022-02-26%20at%2010_15_04.jpeg	./gosa_clon/static.wixstatic.com/media/addb59_3a3ce917c8b94b6ba1f0ab36c89662c1_mv2.jpeg/v1/crop/x_124,y_0,w_816,h_821/fill/w_223,h_223,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/WhatsApp%20Image%202022-02-26%20at%2010_15_04.jpg	(from https://oangosa2012.wixsite.com/gosa/integrantes)
15:47:00	5702/5702	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Feb%202026%2020:47:00%20GMT	https://static.wixstatic.com/media/addb59_cff06f57aaae495e8582045a43d734a3~mv2.png/v1/fill/w_223,h_223,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/imagen_2024-06-10_200625959.png	./gosa_clon/static.wixstatic.com/media/addb59_cff06f57aaae495e8582045a43d734a3_mv2.png/v1/fill/w_223,h_223,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/imagen_2024-06-10_200625959.png	(from https://oangosa2012.wixsite.com/gosa/integrantes)
15:47:01	100190/100190	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Feb%202026%2020:47:01%20GMT	https://static.wixstatic.com/media/addb59_4319fc6cd9984ecc9b91af65a13ffc52~mv2.png/v1/fill/w_217,h_217,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/1052035761.png	./gosa_clon/static.wixstatic.com/media/addb59_4319fc6cd9984ecc9b91af65a13ffc52_mv2.png/v1/fill/w_217,h_217,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/1052035761.png	(from https://oangosa2012.wixsite.com/gosa/integrantes)
15:47:03	133571/133571	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Feb%202026%2020:47:02%20GMT	https://static.wixstatic.com/media/addb59_f92ef54d46e04287a4cbc947094008a7~mv2.png/v1/crop/x_0,y_11,w_311,h_312/fill/w_216,h_217,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Screenshot%202022-03-10%20at%2018_11_11.png	./gosa_clon/static.wixstatic.com/media/addb59_f92ef54d46e04287a4cbc947094008a7_mv2.png/v1/crop/x_0,y_11,w_311,h_312/fill/w_216,h_217,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Screenshot%202022-03-10%20at%2018_11_11.png	(from https://oangosa2012.wixsite.com/gosa/integrantes)
15:47:03	21728/21728	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Feb%202026%2020:47:03%20GMT	https://static.wixstatic.com/media/addb59_f7cf143ff73343c6890ea11cfc93497a~mv2.jpeg/v1/crop/x_0,y_180,w_1200,h_1240/fill/w_210,h_217,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/WhatsApp%20Image%202021-10-03%20at%2000_06_27%20(1).jpeg	./gosa_clon/static.wixstatic.com/media/addb59_f7cf143ff73343c6890ea11cfc93497a_mv2.jpeg/v1/crop/x_0,y_180,w_1200,h_1240/fill/w_210,h_217,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/WhatsApp%20Image%202021-10-03%20at%2000_06_27%20(1).jpg	(from https://oangosa2012.wixsite.com/gosa/integrantes)
15:47:04	25238/25238	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Feb%202026%2020:47:04%20GMT	https://static.wixstatic.com/media/addb59_f7199d161b9b4b028a80831b3f5fc88e~mv2.jpg/v1/crop/x_1,y_0,w_398,h_400/fill/w_216,h_217,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/perfil.jpg	./gosa_clon/static.wixstatic.com/media/addb59_f7199d161b9b4b028a80831b3f5fc88e_mv2.jpg/v1/crop/x_1,y_0,w_398,h_400/fill/w_216,h_217,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/perfil.jpg	(from https://oangosa2012.wixsite.com/gosa/integrantes)
15:47:06	119706/119706	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Feb%202026%2020:47:05%20GMT	https://static.wixstatic.com/media/addb59_a758579498f3445eaa29d4972cc67e51~mv2.png/v1/fill/w_216,h_217,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Screenshot%202022-03-11%20at%2021_23_41.png	./gosa_clon/static.wixstatic.com/media/addb59_a758579498f3445eaa29d4972cc67e51_mv2.png/v1/fill/w_216,h_217,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Screenshot%202022-03-11%20at%2021_23_41.png	(from https://oangosa2012.wixsite.com/gosa/integrantes)
15:47:06	85784/85784	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Feb%202026%2020:47:06%20GMT	https://static.wixstatic.com/media/addb59_d2f502b8e26a4f88a9ba3b653cca0668~mv2.png/v1/fill/w_216,h_217,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Screenshot%202022-03-10%20at%2018_05_25.png	./gosa_clon/static.wixstatic.com/media/addb59_d2f502b8e26a4f88a9ba3b653cca0668_mv2.png/v1/fill/w_216,h_217,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Screenshot%202022-03-10%20at%2018_05_25.png	(from https://oangosa2012.wixsite.com/gosa/integrantes)
15:47:07	12291/12291	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Feb%202026%2020:47:07%20GMT	https://static.wixstatic.com/media/addb59_7dc4dabd9ada454b93a36d1cc8c7afc5~mv2.jpg/v1/crop/x_0,y_160,w_960,h_960/fill/w_217,h_217,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Nicolas.jpg	./gosa_clon/static.wixstatic.com/media/addb59_7dc4dabd9ada454b93a36d1cc8c7afc5_mv2.jpg/v1/crop/x_0,y_160,w_960,h_960/fill/w_217,h_217,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Nicolas.jpg	(from https://oangosa2012.wixsite.com/gosa/integrantes)
15:47:08	15229/15229	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Feb%202026%2020:47:08%20GMT	https://static.wixstatic.com/media/addb59_d2fc96f6601542a398d69802ab30d1be~mv2.jpg/v1/crop/x_0,y_0,w_635,h_639/fill/w_216,h_217,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/erika%20puentes_edited.jpg	./gosa_clon/static.wixstatic.com/media/addb59_d2fc96f6601542a398d69802ab30d1be_mv2.jpg/v1/crop/x_0,y_0,w_635,h_639/fill/w_216,h_217,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/erika%20puentes_edited.jpg	(from https://oangosa2012.wixsite.com/gosa/integrantes)
15:47:09	15260/15260	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Feb%202026%2020:47:09%20GMT	https://static.wixstatic.com/media/addb59_8f3f94371e45418da4a1834228613d15~mv2.jpg/v1/crop/x_0,y_0,w_1200,h_1242/fill/w_210,h_217,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/WhatsApp%20Image%202022-03-10%20at%2017_40_edited.jpg	./gosa_clon/static.wixstatic.com/media/addb59_8f3f94371e45418da4a1834228613d15_mv2.jpg/v1/crop/x_0,y_0,w_1200,h_1242/fill/w_210,h_217,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/WhatsApp%20Image%202022-03-10%20at%2017_40_edited.jpg	(from https://oangosa2012.wixsite.com/gosa/integrantes)
15:47:11	84951/84951	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Feb%202026%2020:47:10%20GMT	https://static.wixstatic.com/media/addb59_da82c19617444e269885328a8942165c~mv2.png/v1/crop/x_0,y_139,w_952,h_951/fill/w_217,h_217,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Jefferson.png	./gosa_clon/static.wixstatic.com/media/addb59_da82c19617444e269885328a8942165c_mv2.png/v1/crop/x_0,y_139,w_952,h_951/fill/w_217,h_217,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Jefferson.png	(from https://oangosa2012.wixsite.com/gosa/integrantes)
15:47:11	18680/18680	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Feb%202026%2020:47:11%20GMT	https://static.wixstatic.com/media/addb59_c9364fcddbfb4977bb57e5cea2ec69ce~mv2.jpg/v1/crop/x_0,y_159,w_1200,h_1200/fill/w_210,h_210,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/image_edited.jpg	./gosa_clon/static.wixstatic.com/media/addb59_c9364fcddbfb4977bb57e5cea2ec69ce_mv2.jpg/v1/crop/x_0,y_159,w_1200,h_1200/fill/w_210,h_210,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/image_edited.jpg	(from https://oangosa2012.wixsite.com/gosa/integrantes)
15:47:12	11071/11071	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Feb%202026%2020:47:12%20GMT	https://static.wixstatic.com/media/addb59_478e8231679d413890f743afa6fc9174~mv2.jpg/v1/fill/w_210,h_217,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/IMG_20220312_131714075.jpg	./gosa_clon/static.wixstatic.com/media/addb59_478e8231679d413890f743afa6fc9174_mv2.jpg/v1/fill/w_210,h_217,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/IMG_20220312_131714075.jpg	(from https://oangosa2012.wixsite.com/gosa/integrantes)
